merchant,user_name,user_rank,num_response,user_star,time,rating,content
피오니 홍대점,뀨렛,27,155,3.9,2021.12.01.,3.0,너무 기대했나싶은... 그냥 그럼
피오니 홍대점,옹벽,20,35,4.4,2021.11.30.,4.0,대체적으로 맛있는데와 엄~ 청 맛있다는 아닌 ..
피오니 홍대점,진짜맛있는집만5점,22,28,5.0,2021.11.16.,5.0,여기 딸기빙수가 미쳤어요 9000원인데 진짜...저 딸기 절임? 한스푼 떠가지고 빙수랑 호로록하면 끝장나요다른거 말고 딸기빙수 꼭 드시길
피오니 홍대점,.,10,9,3.2,2021.11.11.,5.0,잊을만하면 생각나는 딸기 케이크.희한하게 일년에 한두번 갈 때마다 가격이 계속 오르는걸 보며 나이듦이 실감난다...^^ 아쉬움 없는 맛보장집
피오니 홍대점,kmk,7,17,4.1,2021.10.09.,5.0,두조각먹었는데 세조각먹을껄
피오니 홍대점,우리동네맛집,3,6,5.0,2021.10.05.,5.0,딸기케잌은 무조건 여기!
피오니 홍대점,­,15,54,3.2,2021.09.24.,2.0,케이크가 하도 유명하길래 와봤는데 그냥그럼 크림 너무너무 느끼해서 이 한입짜리 조각 하나도 다 못먹을뻔 딸기주스는 맛있음
피오니 홍대점,비판자,22,413,2.9,2021.09.24.,3.0,
피오니 홍대점,욜로리리리,18,38,4.8,2021.09.18.,5.0,
피오니 홍대점,.,11,314,3.5,2021.09.15.,4.0,
피오니 홍대점,맛잇는데 평점없으면 글남기는애,22,44,5.0,2021.09.15.,5.0,맛이 바껴서 별로라는 분들 많아서 걱정했는데 생각외로 넘 프레시하고 맛있었습니다ㅜㅜ제철이 아니였는데도 불구하고 딸기도 넘싱싱하고 싱그러워서 생크림이랑 잘맞는 맛이더라구용!!피오니하면 딸기케익!하는이유가 뭔지 깨닫고 갑니다..!
피오니 홍대점,han,32,128,4.9,2021.08.29.,4.0,딸기빙수랑 딸기 케이크가 맛있어요! 커피나 타음료는 그냥 평범함. 개인적으론 빙수 존맛. 근데 사람이 너무 많아서(대기자도 있고..) 눈치 보여요.
피오니 홍대점,ㅇ,21,42,3.2,2021.08.27.,5.0,맛있어요 빙수 케이크 모두 맛있는데 살짝 비싼감 없지 않네요
피오니 홍대점,최,21,82,4.4,2021.08.21.,4.0,
피오니 홍대점,미쏘,27,206,4.5,2021.08.18.,4.0,저는 생각보다 쏘쏘 했던 곳이에요
피오니 홍대점,유디,12,25,3.3,2021.07.29.,3.0,크림이 식물성크림인지 입속에 자꾸 기름끼고 느끼해요…실망…
피오니 홍대점,냠냠이,33,329,3.4,2021.07.27.,4.0,8년 전에는 우유크림이 불호였는데8년 후 다시 먹어보니 맛있네늙으니 입맛도 변하나보다별점 올려서 수정함
피오니 홍대점,linijil,15,24,4.1,2021.07.24.,5.0,알바가 잘생김2호점 알바도 잘생김초코케이크 - 안 달아서 좋았음딸기케이크 - 우수함2조각 먹고 한판 포장해감
피오니 홍대점,._.,28,96,4.2,2021.07.07.,3.0,케이크는 너무 맛있는데 매장에 날파리가 너무 많아서 쫓으면서 급하게 케이크 먹느라 힘들었어요
피오니 홍대점,꿀꿀,13,626,3.9,2021.06.30.,4.0,
피오니 홍대점,꿔까,26,71,4.3,2021.06.26.,5.0,딸기케이크 엄청 부드럽네요 맛있어요! 근데 1시간밖에 못 있는 건 아쉽네요
피오니 홍대점,Jen,20,48,4.3,2021.06.06.,5.0,비싸긴해두 맛은 있다
피오니 홍대점,맛집알리미,31,111,4.3,2021.05.29.,5.0,존맛
피오니 홍대점,송파 고현정,45,422,2.7,2021.05.17.,4.0,솔직히 눈치가 보여서 그렇지 여기 딸기 쇼트케이크 앉은 자리에서 한 판 뚝딱 가능이에요. 여성분들 제 말이 틀렸나요?
피오니 홍대점,홍아지,23,57,3.8,2021.05.15.,5.0,우리는 딸기케이크
피오니 홍대점,다솜,12,33,4.2,2021.05.10.,4.0,빙수 맛집이여유
피오니 홍대점,..,4,5,5.0,2021.04.26.,5.0,맛있어오ㅛ
피오니 홍대점,David.Kim,64,881,4.3,2021.04.20.,5.0,여자친구가 화가 났을때 데려가줘
피오니 홍대점,나를 위한 메모,7,5,3.8,2021.04.11.,3.0,빵이 너무 두꺼워서 생크림과 딸기의 비율이 생각보다 적음
피오니 홍대점,xmas,23,92,3.4,2021.03.30.,2.0,"눈꽃빙수: 일반적인 눈꽃빙수의 쫄깃함은 없고 사르르 녹는 스타일이라 무게감은 가벼운쪽에 속한다.단맛은 최대한 배제했으나 양털같은 비쥬얼을 보게되면 페코짱 크림비린내를 내심 기대하다 바로 실망하게 된다. 접시에 나온 딸기고명은 시럽쩔은냉동따위는 아니고 묽은시럽에 1/5담긴 나름 신선한딸기인데 이 애매한 당도와 크림비린내빠진 눈꽃이 만나 이도저도 아닌 만족감을 주어 이것이 과연 디저트인가 하는 생각이 들게한다.  살 안찌는 느낌을 누군가는 좋아할수도 있겠으나 디저트는 음식과 차와 커피와 술과 담배가 채울수 없는 그 무언가를 채워줘야 디저트이다. 시늉만해서는 디저트가 아니다.정리해서, 단맛없으면 크림맛풍부하던가 고명없이 미니멀로가려면 딸기와우유조합 잘 맞추던가.고급진 단맛 아님. 조합 잘 않됨."
피오니 홍대점,유림,25,178,4.5,2021.03.29.,4.0,좋아여
피오니 홍대점,맛집천재라구,26,213,4.6,2021.03.26.,5.0,
피오니 홍대점,<3,32,174,4.2,2021.03.24.,5.0,딸기 빙수 .. 존맛탱 ..
피오니 홍대점,오호아하,29,226,4.5,2021.03.19.,3.0,
피오니 홍대점,jpsohn,6,6,2.2,2021.03.13.,1.0,커피맛이 별로다  케익도 그저그렇고...
피오니 홍대점,Amy,2,10,4.8,2021.03.13.,5.0,
피오니 홍대점,무한도전,28,200,4.6,2021.03.09.,5.0,딸기시즌에 꼭 가야하는곳
피오니 홍대점,찐러,1,3,4.7,2021.02.22.,5.0,너무맛있음...ㅠㅠ
피오니 홍대점,ㅋ,31,132,4.9,2021.02.04.,5.0,딸케존맛
피오니 홍대점,밍이,40,300,3.0,2021.02.02.,3.0,
피오니 홍대점,냠,17,56,4.4,2021.01.29.,5.0,딸기케이크 조오오온막
피오니 홍대점,모던보이,6,8,4.9,2021.01.23.,4.0,몇년만에 막어보네요~명성 그대로 여전히 맛있습니다.홍대에 자주 못와서 아쉬울 따름입니다~
피오니 홍대점,방문자,37,260,2.7,2021.01.15.,4.0,나쁘지 않음
피오니 홍대점,.,20,34,4.2,2021.01.13.,5.0,항상 맛있게 먹고있어요! 특히 생크림이 너무 맛있네요
피오니 홍대점,woo_88,8,15,4.5,2021.01.03.,5.0,딸기빙수 진짜 맛있어요!! 먹어본데중에 젤맛있음
피오니 홍대점,supernova,27,177,4.3,2020.12.28.,5.0,
피오니 홍대점,뉴햄쥐,30,266,4.5,2020.12.17.,5.0,예전에는 사람들이 줄 많이 섯는데 요즘들어서 코로나 때문인지 그렇게 사람이 많지는 않네요~사람이 없어서 전 좋았어요
피오니 홍대점,신유빈,14,46,3.7,2020.12.14.,4.0,좋음
피오니 홍대점,브리에,19,28,4.0,2020.12.14.,4.0,10년넘게 좋아하는 케이크집이예요 요새 너무 케이크 맛집들이 많아서 예전만큼의 감동은 없지만.. ㅠㅠ 그래도 생크림딸기케이크중엔 단연 최고입니당
피오니 홍대점,이서연,6,6,3.7,2020.12.08.,5.0,존마탱. 딸기 생크림 케이크는 피오니가 최고임..
피오니 홍대점,채끝등심,13,33,4.5,2020.12.03.,3.0,"아주 오랜만에 갔었는데, 생크림이 예전의 맛이 아닌 것 같아서 당황스럽기도 하고, 안타깝기도 하고. 여자친구가 막 떠난 것 같기도 하고..ㅠㅠ 생크림이 예전에도 이렇게 미끄덩거렸던가 싶음. 분명히 안그랬었는데... 진하고 부드러움의 극치였는데."
피오니 홍대점,김태훈,4,20,4.4,2020.11.30.,5.0,
피오니 홍대점,군옥수수,17,81,4.3,2020.11.23.,4.0,가끔 여기 딸기케이크 생각나요 ㅋㅋ
피오니 홍대점,거짓말못함,7,2,1.0,2020.11.20.,1.0,서비스 최악
피오니 홍대점,lucky,23,83,3.9,2020.11.04.,4.0,딸기 생크림케이크 맛있어요. 가격은 좀 있구요음료는 예의상 시키는 정도..?
피오니 홍대점,김오스틴,16,40,3.0,2020.11.02.,4.0,케이크 진짜 맛있어요 생크림이 안느끼함 근데 음료 별로 맛이 없어요 케이크만 드세요
피오니 홍대점,tjsal0109,11,24,4.3,2020.10.14.,4.0,만해도 이쁘고 맛나보이는 케익~ 역시 맛있어요. 짱!! 다음에 또 방문 할께요~
피오니 홍대점,마수술수리,39,190,4.3,2020.09.13.,5.0,맛있어요~ 케이크 안 먹으면 안 됩니다.
피오니 홍대점,말티쥬,27,59,4.0,2020.09.06.,4.0,크림이 하나도 안 느끼하고 완전 깔끔해요 시트도 입에서 녹듯이 부드럽고... 그냥 맛있는 딸기케이크의 정석
피오니 홍대점,몰루,30,145,3.9,2020.09.05.,3.0,
피오니 홍대점,헤이,6,11,2.9,2020.08.26.,5.0,딸기생크림케이크의 진짜 진수를 맛보고프면 여기임.조각아니고 홀케이크로 1인 1판 먹어도 후회안함. 오히려 한판 더 혹은 여기가 집옆가게이길 바라게됨.
피오니 홍대점,호잇,27,108,3.6,2020.08.22.,5.0,딸기 생크림 케잌은 피오니가 담백하고 짱임.
피오니 홍대점,☄,3,2,2.5,2020.08.15.,4.0,
피오니 홍대점,뇸뇸,16,33,3.8,2020.07.19.,4.0,딸기케익먹고싶을때마다옴
피오니 홍대점,퍼피,38,132,3.8,2020.07.11.,3.0,음 보통이에요 ㅋㅋ 근데 요즘 워낙 빙수가 비싸졌다보니 저렴한 거 땡길 때 캔모아 바이브로 오기 좋을 듯케익은 비싼편사람 많아요~
피오니 홍대점,오유라,3,18,4.1,2020.07.10.,4.0,
피오니 홍대점,죠르디이,6,9,3.6,2020.06.03.,5.0,딸기케이크 듣던대로 맛있었어요!
피오니 홍대점,서원동날다람쥐,28,82,3.6,2020.05.09.,3.0,"15년도에 오고 5년 만에 재방문했는데 맛이 많이 변했네요 ... 크림도 좀 굳었고... 크림맛이 되게 좋았던 걸로 기억하고 있는데, 지금은 파리바게트랑 비슷하네요 ... 먹을만은 하지만 음료나 디저트 가격에 비해선 별로인듯"
피오니 홍대점,후힣,21,171,3.7,2020.05.05.,3.0,2012년쯤 처음 피오니 방문했을 때깨끗한 비주얼과 신선한 식감에 엄청난 충격을 받았는데오랜만에 다시 가니 예전만 못하네요...
피오니 홍대점,맛집좋하,15,39,3.8,2020.04.27.,4.0,약 4년? 전에 방문하고 오랜만에 다시 갔는데오랜만에 맛있는 딸기케잌 먹어서 기분 좋았음초코치즈케잌은 꾸덕한 브라우니 맛커피맛은 그저 그렇다
피오니 홍대점,인상깊은곳만,13,40,4.3,2020.04.25.,1.0,
피오니 홍대점,쥬피썬더,43,261,4.0,2020.04.11.,1.0,딸기케익...너무 그냥그냥....
피오니 홍대점,냠,21,354,3.2,2020.02.18.,3.0,
피오니 홍대점,b,4,4,3.5,2020.01.28.,3.0,딸기 생크림 홀케잌이 16000원 하던 시절 좋아했다가 오랜만에 먹어보니 특별한 맛이 아니란걸 깨달음. 초코생크림은 동네 빵집 아무케잌 같음.
피오니 홍대점,보용,12,34,4.4,2020.01.23.,3.0,마슨있는데 금방질림 다먹어본적이없음
피오니 홍대점,죠아,29,90,4.3,2020.01.09.,5.0,웨이팅 없었음. 그래서 그런가 만족스러움! 동물성 생크림 완전죠아
피오니 홍대점,맛있구나,77,"1,446",3.7,2019.11.25.,4.0,딸기생크림케이크 맛있다. 다 필요없고 여기는 무조건 딸기생크림이다.
피오니 홍대점,민초럽,32,177,4.2,2019.11.21.,2.0,줄서서 왜먹는지 모르겠는 와정말 맛있다 라기보다는그냥 깔끔한 맛의 케이크예요좁은공간이라 테이블 다닥다닥 붙어있어요
피오니 홍대점,훈훈,31,122,3.9,2019.11.12.,1.0,맛없어요 ㅠ크림맛도 빵맛도 딸기맛도 다 별로..
피오니 홍대점,JJ,45,512,3.9,2019.11.07.,2.0,케이크 홀사이즈 작은거 샀는데 시트 사이에 딸기 슬라이스 몇개 안들어있네요생딸기가 많이 들어있다고 알고 있는데 아닌가 봐여
피오니 홍대점,현,20,36,3.5,2019.10.21.,5.0,딸기빙수는 넘사급으로 맛있으나 케이크는 개인적으로 비추입니다 .. 빙수의 맛을 따라가지못해요 .. 항상사람이 많지만 알바생들은 친절하시고 만약 연유를 싫어하신다면 안가시는 것이 좋습니다!
피오니 홍대점,유진형🥔,8,18,4.5,2019.08.17.,4.0,빙수가 맛있습니다
피오니 홍대점,알리오올리오,24,141,4.2,2019.07.09.,5.0,맛있당 케이크 전부
피오니 홍대점,S. Kim,45,"1,148",3.5,2019.07.06.,5.0,딸기빙수 b
피오니 홍대점,유나,9,30,4.0,2019.06.26.,5.0,딸기빙수맛있고 딸기우유개꿀맛..짱입니다
피오니 홍대점,k,8,14,4.6,2019.06.24.,5.0,먹고 이야기하세요!
피오니 홍대점,만두,31,273,4.0,2019.06.17.,3.0,유명하길래 가봤는데 .. 너무 기대하고 갔나봐요. 조금 아쉬움..
피오니 홍대점,Sandie,19,199,4.0,2019.05.25.,3.0,케이크가 기대만큼 맛있지 않았습니다. 둘이서 한 조각 먹는데 절반 정도 먹으니 느끼하단 생각도 들었구요. 딸기주스는 맛있었습니다
피오니 홍대점,aa,43,661,3.6,2019.05.11.,3.0,케이크는 엄~~~~~~청 맛없고(퍽퍽하고 싸구려 맛) 딸기빙수는 엄~~~~청 맛있습니다. 빙수맛집^^.....
피오니 홍대점,독설가,22,212,3.2,2019.05.02.,3.0,
피오니 홍대점,맛평식,22,105,2.2,2019.04.25.,2.0,
피오니 홍대점,여행,28,51,2.8,2019.04.21.,4.0,"맛있어요. 맛있는데 유명세에 비해 특별하게 맛있는 건 모르겠어요. 생크림딸기케이크하면 다들 피오니라는데 대한민국 대표격인진 모르겠음. 친구나 가족들도 다들 맛있다고 만족해요. 케이크 가격은......요즘 서울 시내 케이크 가격 구석 동네라도 넘 확 올라서...케이크 한 조각에 4000원 대면 감사할지경 ㅠㅠㅋ 한 조각 7~8천 원 대인 곳이 흔함. 일본 후쿠오카 시내 유명 케이크 가게 다 가봤는데 일본이 한국보다 싸더군요 ㅠㅠ 요즘의 형태로 알려진 다쿠아즈 만든 명장이 운영하는 곳, 프랑스 장인이 하는 곳도 한국 가게들보다 쌈 ㅋㅋㅋㅋ 그만큼 울나라 임대료나 물가가 많이 비싼가보다...합니다 ㅠㅠ"
피오니 홍대점,.,40,299,3.1,2019.03.30.,1.0,"딸기생크림케잌말고 딴케잌은 다 별로고,그나마 맛있는 딸기생크림케잌도 먹는데 입안에 크림이 들러붙어요;;싸구려쓰시나봐요 이런퀄리티에 사람이 왜 많은지 의문"
피오니 홍대점,에어필립,12,46,3.7,2018.12.30.,3.0,딸기빙수 굿
피오니 홍대점,🌸,28,78,3.2,2018.11.11.,1.0,페북 거품....별로 맛있지도 않아요...
피오니 홍대점,쭈니쭈니,51,111,2.9,2018.11.04.,2.0,"딸기빙수는 그냥 그렇네요. 딸기절임과 연유, 눈꽃빙수가 모두 따로 노는 맛...."
피오니 홍대점,도선생,29,229,3.6,2018.10.18.,5.0,딸기케이크여기가 갑
피오니 홍대점,박민지,67,"1,511",3.0,2018.09.23.,3.0,
피오니 홍대점,고독한 탐식가,100,"5,449",3.1,2018.08.05.,4.0,'쇼콜라윰'과 함께 홍대 앞 딸기케이크의 투탑. 신선한 생크림과 딸기의 어우러짐이 좋은 달달함이 너무 좋다.
피오니 홍대점,호랭이,16,25,3.7,2018.07.30.,1.0,거품 껴서 오만함이 장난아님. 폭염인데 직원이 입구 막고 있으면 안 된다고 포장 아니면 대기리스트에 이름 적고 밖에서 기다리라고 내팽개침. 망해라
피오니 홍대점,viv♥,35,338,4.0,2018.07.22.,4.0,케이크1판 클리어! 소름끼치게 맛있지는 않지만 맛있는 생크림!
피오니 홍대점,장금이,35,234,3.8,2018.06.30.,3.0,
피오니 홍대점,양슐랭,22,609,3.4,2018.05.08.,3.0,
피오니 홍대점,공과장,48,484,3.5,2018.03.27.,3.0,가격은 오르고 딸기는 적어지고맛은 예전만 못하고...이러다가 훅 갈까 걱정이
피오니 홍대점,제스트,10,15,2.1,2018.03.07.,3.0,딸기 주스는 다른데 랑  차이는 없네요동네서   먹는게 낮겠어요 ㅡ.ㅡ
피오니 홍대점,jin_hyoung,1,2,5.0,2018.02.19.,5.0,
피오니 홍대점,이예찬,1,1,5.0,2018.02.19.,5.0,맛있네에
피오니 홍대점,ㅋㅋ,1,3,5.0,2018.02.19.,5.0,
피오니 홍대점,sp,17,892,3.8,2018.01.29.,4.0,
피오니 홍대점,칸탈로프,58,607,3.2,2018.01.04.,2.0,
피오니 홍대점,MJay Ko 고 민정,89,"8,538",3.3,2017.12.25.,3.0,Strawberry Whipped Cream Cake
피오니 홍대점,고카소,30,601,3.6,2017.12.14.,5.0,
피오니 홍대점,glutenpig,25,122,3.4,2017.12.08.,4.0,og맛집맛있으나 웨이팅&불편한자리그래도 맛있음
피오니 홍대점,Z,14,187,3.8,2017.11.02.,2.0,
피오니 홍대점,내가진짜쩝쩝박산데다따라하네,89,"1,717",3.8,2017.09.21.,3.0,그냥그냥그런맛크림이나 딸기 모두 좀 아쉬워요
피오니 홍대점,블블,68,949,4.1,2017.07.22.,4.0,딸기빙수금방녹아서 아쉬웡 ㅠㅜ
피오니 홍대점,Choi Dong Sik,45,350,4.0,2017.06.25.,4.0,맛있네요
피오니 홍대점,정진호,2,3,4.0,2017.06.19.,5.0,
피오니 홍대점,ak,5,158,3.9,2017.01.15.,5.0,
피오니 홍대점,나경,22,714,3.4,2016.07.05.,4.0,
피오니 홍대점,그리고,22,56,3.5,2016.03.21.,5.0,먹어본 딸기 케이크중 가장 맛있었음너무 달지않지도 느끼하지도 않음
피오니 홍대점,전주희,39,446,3.2,2016.03.11.,5.0,봄이라 더 맛있다
피오니 홍대점,정은,63,911,3.6,2016.03.10.,5.0,딸기 생크림케익/딸기 빙수
피자네버슬립스 합정상수점,보나파르트,9,20,2.4,2024.04.21.,1.0,
피자네버슬립스 합정상수점,m,14,52,3.9,2024.03.23.,2.0,굳이 기다리지 않아도 되는 걍 괜찮은 맛위생상태 안 좋은 게 느껴지는 매장 분위기밑에 배탈 났다는 얘기있는데 나도 배탈남
피자네버슬립스 합정상수점,lee,13,13,4.5,2024.03.18.,2.0,"단거 좋아하시면 추천합니다. 콘브라운피자는 메이플 시럽, 감튀피자는 꿀이 올라가는데 많이 뿌려서 피자판이 시럽과 꿀로 자박합니다. 감튀와 꿀, 피자와 메이플 시럽 조합이 그닥 좋다고 생각하진 않아 개인적으로 첫입이 큰 충격이었습니다. 맛이 피자보다 도넛에 가깝네요.. 직원분들은 친절하시고 함께 나오는 소스가 맛있습니다.+) 먹은 날 밤 함께 먹은 친구와 복통 및 설사에 밤새 시달렸습니다 저녁에 만났어서 당일 함께 방문한 다른 음식점은 없었습니다"
피자네버슬립스 합정상수점,은실,3,1,5.0,2024.03.13.,5.0,매번 찾아가는 맛집피자 진짜 양 많고 너무 맛있어요! 사이드메뉴 갈릭윙봉도 최고! 코젤맥주에 완전 꿀조합이었어요! 또 가고싶은 맛집!!
피자네버슬립스 합정상수점,먕,10,12,4.9,2024.03.11.,5.0,옛날부터 좋아했던 피자집인데이번에 방문했을 때 여자 직원분이 불친절해서 좀 놀랐네요 물론 힘드셔서 그런 거는 어느정도 이해합니다. 마지막에 갈 때 인사드렸는데도 안받아주시더라고요.. 물론 못보셨을 수도 있다고 생각합니다. 음료도 잘못 주셨는데 바빠보이셔서 그냥 주시는대로 먹었습니다.피자도 너무 맛있고 별점 5점을 드릴만큼좋아하는 집인데 오랜만에 방문하고 조금 놀랐습니다.. 전체적으로 응대가 잘안되는 느낌이라 매우 아쉬웠네요..엄청난 친절을 바라는 것도 아닙니다.그래도 서비스직에 종사하시는 분들이라면 기본은 하셨으면 해서 적어봅니다..
피자네버슬립스 합정상수점,삼엽살,21,52,3.4,2024.03.03.,1.0,조작..
피자네버슬립스 합정상수점,나니,16,59,3.9,2024.02.19.,3.0,콘브라운피자 맛있음. 근데 매장 위생이 너무 안좋음. 바닥 등등...
피자네버슬립스 합정상수점,정재현,2,30,3.6,2024.02.16.,4.0,
피자네버슬립스 합정상수점,ESFP,31,101,3.3,2024.02.08.,4.0,옥수수피자 맛있었어요!피클은 없는 대신 김치가 있구요.핫소스도 맘껏 뿌려 먹을수 있어서 좋았습니다감튀주문 누락된지 모를 정도로 엄청 늦게 나오진않았는데 죄송하다고 해주셔서 너무 감사했습니다.양도 정말 많아서 다 못먹고 온게 아쉬울정도엿어용
피자네버슬립스 합정상수점,희연,13,38,4.5,2024.02.03.,4.0,"브라운콘,페퍼로니 맛있었어요 !"
피자네버슬립스 합정상수점,.,15,36,3.2,2024.01.20.,5.0,콘피자랑 더블페퍼로니 반반R 여자 둘이 다먹음 콘피자는 두번은 안먹을거같고 더블페퍼로니는 맛있어요소스도 3개나 있어서 좋아요+삼겹 미나리 피자는 시키지마세요 피자랑 안어울림
피자네버슬립스 합정상수점,오레오 인종,13,23,3.3,2024.01.20.,4.0,적당한 맛에 조금 가격대가 있다.
피자네버슬립스 합정상수점,따시다,13,19,3.6,2024.01.14.,3.0,맛은... 그럭저럭 먹을만 했지만 알바생분들 손님 신경쓰지도 않고 주문시 주방으로 직접 가서 주문하는 경우가 빈번했음. 다시는 가지 않을 듯
피자네버슬립스 합정상수점,룰럴롤,6,5,3.6,2024.01.13.,2.0,직원이 불친절한게 인상에 남음. 주문하면서 테이블 자리 옮기는 것을 여쭤보니 한숨쉬고 몇초 노려보더니 마지못해 안내함. 포크는 휘어있고 맥주잔은 제대로 안씻겨있어 표면에 뭐가 음식찌꺼기가 조금 말라붙어있음. 피자가 독특해서 호불호가 강해보이나 맛있었고 흑맥주도 좋았음.
피자네버슬립스 합정상수점,어린이보호구역고스트라이더김민기,65,368,3.8,2023.12.16.,5.0,너무 맛있게 잘 먹었습니다다음에도 무조건 방문할려구요!
피자네버슬립스 합정상수점,우유마루,27,100,3.8,2023.12.10.,5.0,2주만에 2번째 방문. 옥수수피자가 이렇게 맛있는 음식이었다니...
피자네버슬립스 합정상수점,인슐랭,18,89,3.0,2023.12.09.,3.0,
피자네버슬립스 합정상수점,웅냐냐,5,3,3.7,2023.12.07.,5.0,직원분들도 친절하시고 너무 맛있었어요 또가고싶은곳
피자네버슬립스 합정상수점,밥줘,20,46,4.3,2023.12.05.,4.0,치킨네버슬립스 맛있어요포테이토는 평범한 호프집 감튀맛이라 별로?
피자네버슬립스 합정상수점,소믈,24,102,5.0,2023.11.20.,5.0,간단하기 피맥하기 정말좋아요!!! 미나리 고추장삼겹 피자 처음먹어봤는데 진짜 존맛탱ㅋㅋ 조화가 은근히 잘어울려요 진짜 맛있게 잘먹었어요 양도많고 배터짐
피자네버슬립스 합정상수점,미각단련중,21,29,4.1,2023.11.20.,3.0,포테이토 피자는 갈릭포테이토를 피자위에 올려서 먹는 맛으로 감튀좋아하면 4점정도를 주고 싶습니다. 저는 감튀 좋아해서. 콘피자는 개인적으로 3점주고 싶네요. 리뷰에서 호불호 갈리던데 이유를 알거같아요. 그나마 리코타 나눠서 먹으면 먹을만한데 그렇다고 엄청 단것도 아니고 담백하게 맛있다기보다 뭔가 심심합니다. 코젤은 5점주겠습니다. 생크림이랑 잘어울려요. 분위기는 좋고 저녁시간 되면 웨이팅 있어요. 콘피자는 비추. 그리고 생각보다 집에 남은거 포장해서 와서 보니까 감튀에 가려져서 몰랐는데 탄부분이 좀 있습니다.
피자네버슬립스 합정상수점,솔희,21,75,4.9,2023.11.08.,5.0,김치 따로주는데 약간 느끼할때 피자에 올려먹으면 진짜 맛있음ㅋㅋㅋ가격이 굉장히 좋더라고요! 분위기도 짱짱
피자네버슬립스 합정상수점,선재,19,57,5.0,2023.11.06.,5.0,포장해서 먹었는데 넘 맛있었어용~ 담에 또 먹을래용콘브래드피자가 최고 ㅎㅎ
피자네버슬립스 합정상수점,갬이,34,112,3.5,2023.11.05.,2.0,"일주일 전: 감자튀김 산더미, 콘브라운 피자 최고!일주일 후: 감자튀김 양 줄고, 피자도 그닥…맛있어서 매주 가려고 했는데 널뛰기 식이라 실망이네요"
피자네버슬립스 합정상수점,샤인머스켓,23,93,5.0,2023.11.02.,5.0,분위기 진짜 좋아요 뭔가 첫데이트 장소로 되게 좋을 것 같음
피자네버슬립스 합정상수점,Jun Ryu,27,147,3.8,2023.11.02.,3.0,무난한데 웨이팅까지 할 정돈 아님
피자네버슬립스 합정상수점,yj♥,3,2,5.0,2023.11.01.,5.0,"다시 오고 싶은 맛집이에요:)진짜 너무 오랜만에 제대로 된 피자 먹은거 같아같이간 언니랑 찐행복, 찐미소!!!🙈지하철에서 도보로 오기 너무 편하고 찾기도 쉬워서 좋더라구요👍미국 느낌 뿜뿜나는 피자 조만간 또 먹으러 올게요!"
피자네버슬립스 합정상수점,나재현,24,91,4.9,2023.10.31.,5.0,🤩 데이트로도 완전 추천하고 단체모임 하기도 좋을 거 같아요 아 그리고 직원분들 너무 친절하셔서 기분좋게 식사했습니당 ㅎㅎ
피자네버슬립스 합정상수점,장윤비,21,56,5.0,2023.10.27.,5.0,블페퍼로니 너무맛있어요 처음먹어봤는데 메뉴 특별하고 좋으네요 !!
피자네버슬립스 합정상수점,온가을,20,64,5.0,2023.10.25.,4.0,블페퍼로니+포테이토랑 하이볼 먹었는데 피자랑 하이볼도 은근 괜찮네요 ㅎㅎㅎ
피자네버슬립스 합정상수점,봉구,20,63,5.0,2023.10.24.,5.0,치킨과 콘으로 하프앤하프 라지로 주문했는데 치킨은 살짝 매콤하고 콘은 달짝지근해서 같이 먹기에 좋았습니다.
피자네버슬립스 합정상수점,서현진,22,76,5.0,2023.10.23.,5.0,페퍼로니랑 치즈피자 먹었습니다 페퍼로니 완전 많이 올라가요 맛있어서 다 먹었습니다 !!
피자네버슬립스 합정상수점,아리랑,26,119,4.9,2023.10.20.,5.0,"맥나잇/ 네버슬립스 하프앤 하프해서 먹었는데 진짜 맛있네요. 다음에는 페페로니, 포테이토 먹어봐야겠습니다"
피자네버슬립스 합정상수점,전예지,21,74,4.9,2023.10.19.,5.0,너무 맛있어요ㅠㅠ도우바삭함과 적절한 짭쪼름 페퍼로니 맛있었어요~~
피자네버슬립스 합정상수점,솜,4,2,5.0,2023.10.18.,5.0,신기한 메뉴가 많은데다가 김치를 같이 줘서 너무 좋았어요 ㅋㅋㅋ 또 가고싶은 맛집이네요
피자네버슬립스 합정상수점,샌드국희,22,84,4.9,2023.10.18.,5.0,페퍼로니랑 포테이토 반반 주문했는데 감자 튀김 양이 무지 많아요 역시 피맥은 진리... 피자 끝부분도 맛있어서 남김 없이 다 먹었어요 다음엔 다른 메뉴도 먹어 보고 싶어용
피자네버슬립스 합정상수점,황지나,15,41,5.0,2023.10.16.,5.0,도우가 진짜 너어어어어무 맛있어요! 감튀도 양 많이 나와용! 꼭 와서 드세요!👍
피자네버슬립스 합정상수점,환타소다,24,101,4.9,2023.10.13.,5.0,피자가 정말 맛있어요.김치랑 같이 먹는 피자라니 무보다 더 맛있네요.
피자네버슬립스 합정상수점,오구진,28,136,5.0,2023.10.11.,5.0,와 비주얼 미쳤구요 맛은 더 미쳤어요 진짜 맛있게 잘먹었어요 맥주가 술술술
피자네버슬립스 합정상수점,박예인,17,51,4.9,2023.10.10.,5.0,맛은 말모말모 2명이서 레귤러 사이즈 주문했는데 너무 배불렀어요김치를 같이 넣어주셔서 더 좋았던 것 같습니다.
