기준년월,요일구분,출발 시간대,출발지_시군구코드,출발지_시도명,출발지_시군구명,출발지_중심_X좌표,출발지_중심_Y좌표,이동수단 구분,성별,연령별(10세),인구 수
202401,수,19,41590,경기도,화성시,942172,1908000,5,M,4,71.79
202401,금,16,41650,경기도,포천시,978069,1996673,2,M,2,10.87
202401,화,9,41450,경기도,하남시,974018,1947095,3,M,10,20.53
202401,목,3,41465,경기도,용인시 수지구,962048,1926137,3,M,1,21
202401,일,9,41390,경기도,시흥시,935643,1931618,3,W,6,3625.36
202401,월,12,41273,경기도,안산시 단원구,925133,1918594,7,W,1,35
202401,토,7,41111,경기도,수원시 장안구,955994,1924011,4,M,3,5.98
202401,토,14,41590,경기도,화성시,942172,1908000,5,W,6,54.13
202401,화,1,41450,경기도,하남시,974018,1947095,0,M,6,597.98
202401,화,6,41650,경기도,포천시,978069,1996673,3,W,5,652.09
202401,목,18,41461,경기도,용인시 처인구,978070,1911643,0,M,8,1055.76
202401,목,21,41461,경기도,용인시 처인구,978070,1911643,7,W,2,191.77
202401,금,14,41271,경기도,안산시 상록구,944176,1924186,4,W,6,20.03
202401,월,16,41450,경기도,하남시,974018,1947095,7,W,2,565.6
202401,화,17,41173,경기도,안양시 동안구,951796,1933620,1,W,3,4594.89
202401,월,10,41173,경기도,안양시 동안구,951796,1933620,2,M,2,150.84
202401,화,14,41273,경기도,안산시 단원구,925133,1918594,2,W,2,166.26
202401,수,7,41461,경기도,용인시 처인구,978070,1911643,5,W,8,16.39
202401,수,6,41465,경기도,용인시 수지구,962048,1926137,2,W,7,425.54
202401,수,15,41271,경기도,안산시 상록구,944176,1924186,3,M,5,1330.95
202401,목,9,41590,경기도,화성시,942172,1908000,1,M,4,3801.41
202401,월,20,41590,경기도,화성시,942172,1908000,7,M,2,678.1
202401,수,12,41192,경기도,부천시 원미구,936267,1944735,2,M,2,405.06
202401,수,16,41113,경기도,수원시 권선구,953861,1918083,0,W,8,1064.19
202401,토,15,41461,경기도,용인시 처인구,978070,1911643,0,M,8,2079.52
202401,목,21,41171,경기도,안양시 만안구,947900,1934052,7,W,5,169.75
202401,일,10,41171,경기도,안양시 만안구,947900,1934052,3,W,5,1492.7
202401,금,2,41463,경기도,용인시 기흥구,966424,1918787,0,W,3,255.12
202401,수,21,41115,경기도,수원시 팔달구,957104,1919945,2,M,2,165.77
202401,수,14,41115,경기도,수원시 팔달구,957104,1919945,2,M,6,175.49
202401,토,0,41590,경기도,화성시,942172,1908000,7,M,6,131.07
202401,월,19,41590,경기도,화성시,942172,1908000,7,M,2,846.45
202401,금,16,41271,경기도,안산시 상록구,944176,1924186,0,M,2,664.48
202401,화,23,41463,경기도,용인시 기흥구,966424,1918787,7,W,3,41.09
202401,금,21,41111,경기도,수원시 장안구,955994,1924011,2,M,7,24.12
202401,화,1,41111,경기도,수원시 장안구,955994,1924011,3,M,2,783.12
202401,토,0,41590,경기도,화성시,942172,1908000,3,W,3,1529.98
202401,금,1,41117,경기도,수원시 영통구,960690,1919671,7,M,6,86.31
202401,금,20,41465,경기도,용인시 수지구,962048,1926137,3,M,4,2325.78
202401,토,19,41590,경기도,화성시,942172,1908000,3,M,2,4584.2
202401,금,17,41590,경기도,화성시,942172,1908000,0,M,9,441.95
202401,목,22,41210,경기도,광명시,943809,1938625,2,M,7,73.06
202401,목,20,41192,경기도,부천시 원미구,936267,1944735,5,M,6,10.48
202401,목,10,41192,경기도,부천시 원미구,936267,1944735,1,M,10,2.7
202401,일,14,41650,경기도,포천시,978069,1996673,1,M,2,324.2
202401,일,6,41650,경기도,포천시,978069,1996673,7,M,9,3.33
202401,화,14,41590,경기도,화성시,942172,1908000,7,M,8,446.7
202401,금,6,41390,경기도,시흥시,935643,1931618,0,M,10,7
202401,월,22,41590,경기도,화성시,942172,1908000,2,W,7,7
202401,월,13,41117,경기도,수원시 영통구,960690,1919671,3,M,7,2511.45
202401,금,10,41173,경기도,안양시 동안구,951796,1933620,3,M,5,1868.75
202401,수,0,41192,경기도,부천시 원미구,936267,1944735,1,W,6,131.8
202401,월,4,41171,경기도,안양시 만안구,947900,1934052,2,M,5,20.95
202401,수,10,41194,경기도,부천시 소사구,937850,1941972,3,M,5,1076.42
202401,월,22,41650,경기도,포천시,978069,1996673,0,W,5,502.53
202401,목,13,41210,경기도,광명시,943809,1938625,3,M,7,1692.25
202401,일,7,41390,경기도,시흥시,935643,1931618,7,M,5,300.78
202401,월,22,41113,경기도,수원시 권선구,953861,1918083,2,M,8,2.44
202401,수,10,41273,경기도,안산시 단원구,925133,1918594,2,M,4,401.42
202401,금,11,41271,경기도,안산시 상록구,944176,1924186,1,W,9,156.22
202401,수,8,41390,경기도,시흥시,935643,1931618,3,W,1,1228.5
202401,목,15,41194,경기도,부천시 소사구,937850,1941972,2,W,8,551.18
202401,화,5,41463,경기도,용인시 기흥구,966424,1918787,3,W,6,2621.14
202401,금,10,41196,경기도,부천시 오정구,937564,1947819,0,W,5,981.48
202401,토,12,41173,경기도,안양시 동안구,951796,1933620,1,M,3,2162.42
202401,목,12,41173,경기도,안양시 동안구,951796,1933620,0,M,6,4931.03
202401,금,21,41117,경기도,수원시 영통구,960690,1919671,3,M,5,3640.45
202401,목,7,41117,경기도,수원시 영통구,960690,1919671,5,M,7,59.86
202401,월,1,41192,경기도,부천시 원미구,936267,1944735,3,W,10,28.82
202401,월,2,41650,경기도,포천시,978069,1996673,0,W,7,158.9
202401,일,3,41650,경기도,포천시,978069,1996673,3,W,2,133.11
202401,화,23,41461,경기도,용인시 처인구,978070,1911643,0,M,1,10.5
202401,일,17,41271,경기도,안산시 상록구,944176,1924186,7,M,7,261.48
202401,금,21,41194,경기도,부천시 소사구,937850,1941972,2,W,8,51.48
202401,일,21,41171,경기도,안양시 만안구,947900,1934052,7,M,1,3.5
202401,금,5,41115,경기도,수원시 팔달구,957104,1919945,3,M,2,235.91
202401,월,5,41117,경기도,수원시 영통구,960690,1919671,7,M,7,218.46
202401,화,13,41115,경기도,수원시 팔달구,957104,1919945,0,W,1,112.78
202401,수,12,41115,경기도,수원시 팔달구,957104,1919945,7,W,2,185.59
202401,월,11,41115,경기도,수원시 팔달구,957104,1919945,5,W,4,60.4
202401,금,7,41273,경기도,안산시 단원구,925133,1918594,0,M,7,6493.92
202401,일,18,41196,경기도,부천시 오정구,937564,1947819,3,W,8,233.08
202401,화,12,41465,경기도,용인시 수지구,962048,1926137,4,W,3,2.56
202401,토,0,41115,경기도,수원시 팔달구,957104,1919945,0,M,7,138.48
202401,월,11,41196,경기도,부천시 오정구,937564,1947819,7,M,6,366.34
202401,월,6,41463,경기도,용인시 기흥구,966424,1918787,5,W,8,3.85
202401,토,9,41111,경기도,수원시 장안구,955994,1924011,4,M,3,8.22
202401,금,20,41115,경기도,수원시 팔달구,957104,1919945,5,W,6,59.57
202401,일,14,41463,경기도,용인시 기흥구,966424,1918787,7,M,10,6.17
202401,화,15,41196,경기도,부천시 오정구,937564,1947819,7,W,9,36.12
202401,일,12,41115,경기도,수원시 팔달구,957104,1919945,2,W,2,118.99
202401,토,1,41463,경기도,용인시 기흥구,966424,1918787,2,M,6,6.28
202401,월,7,41171,경기도,안양시 만안구,947900,1934052,0,W,10,14.58
202401,목,3,41650,경기도,포천시,978069,1996673,3,M,2,202.04
202401,목,14,41463,경기도,용인시 기흥구,966424,1918787,7,W,10,3.5
202401,금,6,41115,경기도,수원시 팔달구,957104,1919945,5,M,3,89.12
202401,목,6,41117,경기도,수원시 영통구,960690,1919671,2,W,5,635.62
202401,수,14,41390,경기도,시흥시,935643,1931618,5,M,8,4.25
202401,화,12,41650,경기도,포천시,978069,1996673,2,M,9,3.62
202401,화,17,41173,경기도,안양시 동안구,951796,1933620,5,M,8,8.86
202401,월,10,41192,경기도,부천시 원미구,936267,1944735,0,W,9,224.99
202401,목,17,41192,경기도,부천시 원미구,936267,1944735,7,M,2,554.38
202401,월,5,41113,경기도,수원시 권선구,953861,1918083,7,W,2,37.37
202401,월,9,41463,경기도,용인시 기흥구,966424,1918787,4,M,2,3.26
202401,화,15,41461,경기도,용인시 처인구,978070,1911643,5,M,9,3.45
202401,월,4,41171,경기도,안양시 만안구,947900,1934052,5,M,4,5.59
202401,토,4,41590,경기도,화성시,942172,1908000,3,W,7,1431.11
202401,금,5,41210,경기도,광명시,943809,1938625,4,W,3,7.35
202401,금,8,41192,경기도,부천시 원미구,936267,1944735,3,M,2,3391.07
202401,월,8,41194,경기도,부천시 소사구,937850,1941972,0,W,3,1478.93
202401,일,13,41463,경기도,용인시 기흥구,966424,1918787,2,W,5,222.44
202401,일,21,41171,경기도,안양시 만안구,947900,1934052,5,M,6,6.97
202401,토,0,41450,경기도,하남시,974018,1947095,2,M,4,9.95
202401,금,7,41192,경기도,부천시 원미구,936267,1944735,2,M,8,466.18
202401,금,0,41273,경기도,안산시 단원구,925133,1918594,3,M,4,742.54
202401,수,18,41196,경기도,부천시 오정구,937564,1947819,3,W,9,126.35
202401,수,6,41194,경기도,부천시 소사구,937850,1941972,0,M,9,88.24
202401,목,10,41461,경기도,용인시 처인구,978070,1911643,5,W,2,4.17
202401,금,6,41271,경기도,안산시 상록구,944176,1924186,1,M,7,1251.45
202401,일,0,41465,경기도,용인시 수지구,962048,1926137,7,W,3,39.58
202401,월,3,41465,경기도,용인시 수지구,962048,1926137,3,M,2,614.32
202401,목,14,41117,경기도,수원시 영통구,960690,1919671,5,W,5,18.81
202401,월,11,41113,경기도,수원시 권선구,953861,1918083,1,M,9,171.92
202401,화,20,41465,경기도,용인시 수지구,962048,1926137,0,M,5,3549.95
202401,월,12,41113,경기도,수원시 권선구,953861,1918083,4,W,2,7
202401,목,8,41463,경기도,용인시 기흥구,966424,1918787,0,W,8,1457.18
202401,토,3,41463,경기도,용인시 기흥구,966424,1918787,1,W,6,60.83
202401,일,6,41117,경기도,수원시 영통구,960690,1919671,7,W,3,86.93
202401,목,11,41210,경기도,광명시,943809,1938625,5,W,3,55.89
202401,토,14,41271,경기도,안산시 상록구,944176,1924186,5,M,2,7
202401,수,6,41461,경기도,용인시 처인구,978070,1911643,1,W,8,194.45
202401,월,12,41210,경기도,광명시,943809,1938625,0,W,5,3658.5
202401,금,4,41113,경기도,수원시 권선구,953861,1918083,7,W,3,42.21
202401,토,15,41113,경기도,수원시 권선구,953861,1918083,0,M,10,7
202401,수,19,41465,경기도,용인시 수지구,962048,1926137,5,W,7,19.69
202401,일,14,41113,경기도,수원시 권선구,953861,1918083,4,W,8,2.89
202401,금,7,41271,경기도,안산시 상록구,944176,1924186,1,M,3,1436.26
202401,화,23,41192,경기도,부천시 원미구,936267,1944735,2,W,5,3.5
202401,목,4,41194,경기도,부천시 소사구,937850,1941972,5,W,8,3.5
202401,토,9,41210,경기도,광명시,943809,1938625,3,M,5,1553.14
202401,화,20,41173,경기도,안양시 동안구,951796,1933620,5,M,6,19.94
202401,토,1,41465,경기도,용인시 수지구,962048,1926137,3,M,8,419.51
202401,목,0,41210,경기도,광명시,943809,1938625,3,W,8,152.15
202401,토,3,41650,경기도,포천시,978069,1996673,3,W,5,197.58
202401,토,4,41650,경기도,포천시,978069,1996673,1,W,5,37.75
202401,목,22,41650,경기도,포천시,978069,1996673,1,M,2,104.45
202401,토,9,41273,경기도,안산시 단원구,925133,1918594,0,W,3,2329.51
202401,화,4,41173,경기도,안양시 동안구,951796,1933620,7,W,10,3.5
202401,화,10,41111,경기도,수원시 장안구,955994,1924011,0,M,1,105
202401,토,8,41210,경기도,광명시,943809,1938625,5,W,2,57.96
202401,금,6,41210,경기도,광명시,943809,1938625,1,M,9,42.44
202401,수,1,41271,경기도,안산시 상록구,944176,1924186,7,M,3,98.49
202401,수,17,41196,경기도,부천시 오정구,937564,1947819,3,W,6,3017.3
202401,목,12,41463,경기도,용인시 기흥구,966424,1918787,0,M,9,590.23
202401,일,18,41461,경기도,용인시 처인구,978070,1911643,0,M,7,3421.74
202401,토,11,41192,경기도,부천시 원미구,936267,1944735,5,W,8,3.3
202401,금,23,41171,경기도,안양시 만안구,947900,1934052,1,W,7,29.65
202401,토,4,41117,경기도,수원시 영통구,960690,1919671,2,W,9,3.5
202401,월,7,41461,경기도,용인시 처인구,978070,1911643,5,W,7,15.33
202401,일,9,41115,경기도,수원시 팔달구,957104,1919945,1,W,8,361.47
202401,월,16,41465,경기도,용인시 수지구,962048,1926137,3,W,2,4121.48
202401,화,11,41590,경기도,화성시,942172,1908000,2,M,6,184.04
202401,수,7,41115,경기도,수원시 팔달구,957104,1919945,0,M,5,5823.37
202401,수,20,41210,경기도,광명시,943809,1938625,1,M,1,45.5
202401,금,19,41111,경기도,수원시 장안구,955994,1924011,2,M,5,67.33
202401,수,15,41111,경기도,수원시 장안구,955994,1924011,0,M,9,189.47
202401,토,15,41115,경기도,수원시 팔달구,957104,1919945,1,M,1,66.5
202401,금,20,41111,경기도,수원시 장안구,955994,1924011,2,W,7,29.02
202401,수,15,41450,경기도,하남시,974018,1947095,0,M,7,6555.82
202401,화,10,41171,경기도,안양시 만안구,947900,1934052,1,M,9,137.49
202401,토,11,41196,경기도,부천시 오정구,937564,1947819,0,W,9,75.04
202401,수,11,41463,경기도,용인시 기흥구,966424,1918787,2,W,4,403.13
202401,토,21,41210,경기도,광명시,943809,1938625,0,W,5,1851.12
202401,수,14,41390,경기도,시흥시,935643,1931618,3,M,9,246.15
202401,월,2,41113,경기도,수원시 권선구,953861,1918083,0,W,3,433.46
202401,월,13,41271,경기도,안산시 상록구,944176,1924186,0,W,8,812.09
202401,토,8,41461,경기도,용인시 처인구,978070,1911643,7,W,8,68.12
202401,목,9,41465,경기도,용인시 수지구,962048,1926137,0,M,6,6303.44
202401,수,14,41450,경기도,하남시,974018,1947095,5,W,2,2.79
202401,월,21,41450,경기도,하남시,974018,1947095,1,M,5,1544.8
202401,수,7,41111,경기도,수원시 장안구,955994,1924011,1,W,3,2736.32
202401,수,7,41210,경기도,광명시,943809,1938625,2,W,4,5321.18
202401,금,2,41115,경기도,수원시 팔달구,957104,1919945,0,W,2,68.49
202401,화,14,41461,경기도,용인시 처인구,978070,1911643,3,W,9,209.16
202401,토,21,41192,경기도,부천시 원미구,936267,1944735,3,W,6,3664.62
202401,금,20,41273,경기도,안산시 단원구,925133,1918594,1,W,6,2831.55
202401,일,1,41590,경기도,화성시,942172,1908000,7,M,1,10.5
202401,토,16,41271,경기도,안산시 상록구,944176,1924186,3,M,6,2140.48
202401,수,7,41450,경기도,하남시,974018,1947095,6,W,6,3.16
202401,일,17,41450,경기도,하남시,974018,1947095,1,M,9,61.13
202401,토,8,41590,경기도,화성시,942172,1908000,3,M,5,7013.58
202401,화,16,41650,경기도,포천시,978069,1996673,7,W,9,22.38
202401,일,0,41192,경기도,부천시 원미구,936267,1944735,0,W,9,13.14
202401,월,2,41173,경기도,안양시 동안구,951796,1933620,0,W,3,366.43
202401,금,12,41450,경기도,하남시,974018,1947095,7,W,1,84
202401,토,8,41390,경기도,시흥시,935643,1931618,0,W,8,752.37
202401,화,15,41113,경기도,수원시 권선구,953861,1918083,7,W,3,548.03
202401,목,19,41111,경기도,수원시 장안구,955994,1924011,7,M,4,364.53
202401,금,19,41465,경기도,용인시 수지구,962048,1926137,0,M,3,2013.82
202401,금,14,41173,경기도,안양시 동안구,951796,1933620,3,M,5,2019.24
202401,월,22,41463,경기도,용인시 기흥구,966424,1918787,7,W,1,7
202401,화,21,41390,경기도,시흥시,935643,1931618,0,M,6,6318.76
202401,금,7,41173,경기도,안양시 동안구,951796,1933620,7,W,1,10.5
202401,화,16,41196,경기도,부천시 오정구,937564,1947819,1,M,5,1102.42
202401,월,15,41461,경기도,용인시 처인구,978070,1911643,4,M,4,10.5
202401,일,3,41113,경기도,수원시 권선구,953861,1918083,3,M,3,890.37
202401,화,6,41650,경기도,포천시,978069,1996673,7,M,5,157.01
202401,목,13,41461,경기도,용인시 처인구,978070,1911643,7,W,4,324.29
202401,목,9,41650,경기도,포천시,978069,1996673,2,M,9,11.16
202401,토,6,41590,경기도,화성시,942172,1908000,0,W,2,672.96
202401,금,10,41590,경기도,화성시,942172,1908000,7,W,9,67.3
202401,화,10,41111,경기도,수원시 장안구,955994,1924011,7,W,7,602.25
